acceleration,deceleration,minGap,lcSpeedGain,lcCooperative,lcPushy,lcStrategic,lcAssertive,PMx
7.926,10.652,1.593,5.083,0.01,0.268,4.367,0.601,17039.146193
7.926,10.652,1.593,5.083,0.01,0.268,4.367,1.118,25289.121011
4.738,8.285,0.364,1.108,0.162,0.568,2.938,1.772,25649.115253999997
7.363,8.285,0.364,1.108,0.162,0.568,2.938,1.772,26236.488386999998
4.738,8.215,0.364,1.108,0.162,0.568,2.938,1.772,25290.170975
4.738,8.285,1.662,1.108,0.162,0.568,2.938,1.772,25796.151456
4.738,8.285,0.364,3.592,0.162,0.568,2.938,1.772,25395.792548
4.738,8.285,0.364,1.108,0.979,0.568,2.938,1.772,25595.980711
4.738,8.285,0.364,1.108,0.162,0.486,2.938,1.772,25588.526679
4.738,8.285,0.364,1.108,0.162,0.568,0.496,1.772,25276.081739
4.738,8.285,0.364,1.108,0.162,0.568,2.938,1.665,26324.183328
4.738,8.215,1.662,3.592,0.979,0.486,0.496,1.665,25485.177888
7.363,8.285,1.662,3.592,0.979,0.486,0.496,1.665,26551.743595
7.363,8.215,0.364,3.592,0.979,0.486,0.496,1.665,26214.212613
7.363,8.215,1.662,1.108,0.979,0.486,0.496,1.665,19433.404891
7.363,8.215,1.662,3.592,0.162,0.486,0.496,1.665,25739.414913
7.363,8.215,1.662,3.592,0.979,0.568,0.496,1.665,25998.67983
7.363,8.215,1.662,3.592,0.979,0.486,2.938,1.665,26308.338453
7.363,8.215,1.662,3.592,0.979,0.486,0.496,1.772,26469.284152
7.363,8.215,1.662,3.592,0.979,0.486,0.496,1.665,26287.013269000003
7.738,11.285,1.464,3.758,0.662,0.068,5.888,0.522,26616.660201
4.363,11.285,1.464,3.758,0.662,0.068,5.888,0.522,25726.603411999997
7.738,11.215,1.464,3.758,0.662,0.068,5.888,0.522,26474.531411999997
7.738,11.285,0.562,3.758,0.662,0.068,5.888,0.522,26307.818975000002
7.738,11.285,1.464,0.942,0.662,0.068,5.888,0.522,18775.595848999998
7.738,11.285,1.464,3.758,0.479,0.068,5.888,0.522,26712.070014999998
7.738,11.285,1.464,3.758,0.662,0.986,5.888,0.522,23460.166265
7.738,11.285,1.464,3.758,0.662,0.068,3.446,0.522,26094.049916
7.738,11.285,1.464,3.758,0.662,0.068,5.888,0.415,26987.25086
7.738,11.215,0.562,0.942,0.479,0.986,3.446,0.415,17575.352895
4.363,11.285,0.562,0.942,0.479,0.986,3.446,0.415,25446.193125
4.363,11.215,1.464,0.942,0.479,0.986,3.446,0.415,18948.716639
4.363,11.215,0.562,3.758,0.479,0.986,3.446,0.415,25503.677676
4.363,11.215,0.562,0.942,0.662,0.986,3.446,0.415,25389.160930000002
4.363,11.215,0.562,0.942,0.479,0.068,3.446,0.415,26025.601682
4.363,11.215,0.562,0.942,0.479,0.986,5.888,0.415,24406.414893
4.363,11.215,0.562,0.942,0.479,0.986,3.446,0.522,25836.178563
4.363,11.215,0.562,0.942,0.479,0.986,3.446,0.415,25472.732257
9.238,6.785,0.914,2.433,0.912,0.318,1.463,1.147,26894.274756000003
5.863,6.785,0.914,2.433,0.912,0.318,1.463,1.147,25636.143862
9.238,9.715,0.914,2.433,0.912,0.318,1.463,1.147,27457.506654999997
9.238,6.785,1.112,2.433,0.912,0.318,1.463,1.147,26636.795467000004
9.238,6.785,0.914,2.267,0.912,0.318,1.463,1.147,26919.976259000003
9.238,6.785,0.914,2.433,0.729,0.318,1.463,1.147,26057.113936
9.238,6.785,0.914,2.433,0.912,0.236,1.463,1.147,21293.67716
9.238,6.785,0.914,2.433,0.912,0.318,4.921,1.147,22697.075183
9.238,6.785,0.914,2.433,0.912,0.318,1.463,2.29,26061.465937
9.238,9.715,1.112,2.267,0.729,0.236,4.921,2.29,27030.987809
5.863,6.785,1.112,2.267,0.729,0.236,4.921,2.29,26508.745560000003
5.863,9.715,0.914,2.267,0.729,0.236,4.921,2.29,25493.970181999997
5.863,9.715,1.112,2.433,0.729,0.236,4.921,2.29,26197.67721
5.863,9.715,1.112,2.267,0.912,0.236,4.921,2.29,26013.249212
5.863,9.715,1.112,2.267,0.729,0.318,4.921,2.29,25860.392337
5.863,9.715,1.112,2.267,0.729,0.236,1.463,2.29,25665.653641999997
5.863,9.715,1.112,2.267,0.729,0.236,4.921,1.147,25834.748778
5.863,9.715,1.112,2.267,0.729,0.236,4.921,2.29,26127.987666
6.238,9.785,2.014,5.083,0.412,0.818,4.413,2.397,17766.382754
8.863,9.785,2.014,5.083,0.412,0.818,4.413,2.397,27114.195063
6.238,6.715,2.014,5.083,0.412,0.818,4.413,2.397,25996.100739
6.238,9.785,2.212,5.083,0.412,0.818,4.413,2.397,25881.560818
6.238,9.785,2.014,4.917,0.412,0.818,4.413,2.397,26183.470044
6.238,9.785,2.014,5.083,0.229,0.818,4.413,2.397,26031.159795
6.238,9.785,2.014,5.083,0.412,0.736,4.413,2.397,26430.740438
6.238,9.785,2.014,5.083,0.412,0.818,1.971,2.397,25659.099222
6.238,9.785,2.014,5.083,0.412,0.818,4.413,1.04,25419.441936000003
6.238,6.715,2.212,4.917,0.229,0.736,1.971,1.04,25462.844075
8.863,9.785,2.212,4.917,0.229,0.736,1.971,1.04,27155.651331
8.863,6.715,2.014,4.917,0.229,0.736,1.971,1.04,19070.69345
8.863,6.715,2.212,5.083,0.229,0.736,1.971,1.04,26541.567215000003
8.863,6.715,2.212,4.917,0.412,0.736,1.971,1.04,27058.494023
8.863,6.715,2.212,4.917,0.229,0.818,1.971,1.04,21346.710616
8.863,6.715,2.212,4.917,0.229,0.736,4.413,1.04,27226.429705000002
8.863,6.715,2.212,4.917,0.229,0.736,1.971,2.397,26483.973694
8.863,6.715,2.212,4.917,0.229,0.736,1.971,1.04,26838.82881
6.988,6.035,1.739,4.42,0.287,0.693,0.726,0.835,25457.650496000002
6.613,6.035,1.739,4.42,0.287,0.693,0.726,0.835,23504.90853
6.988,11.965,1.739,4.42,0.287,0.693,0.726,0.835,21326.528802
6.988,6.035,1.387,4.42,0.287,0.693,0.726,0.835,25573.914326000002
6.988,6.035,1.739,4.254,0.287,0.693,0.726,0.835,25425.348914000002
6.988,6.035,1.739,4.42,0.604,0.693,0.726,0.835,25939.296796000002
6.988,6.035,1.739,4.42,0.287,0.861,0.726,0.835,25997.628006
6.988,6.035,1.739,4.42,0.287,0.693,2.708,0.835,25984.988394
6.988,6.035,1.739,4.42,0.287,0.693,0.726,0.728,25959.208814999998
6.988,11.965,1.387,4.254,0.604,0.861,2.708,0.728,26106.272686999997
6.613,6.035,1.387,4.254,0.604,0.861,2.708,0.728,26041.094922
6.613,11.965,1.739,4.254,0.604,0.861,2.708,0.728,26118.30113
6.613,11.965,1.387,4.42,0.604,0.861,2.708,0.728,25857.800058
6.613,11.965,1.387,4.254,0.287,0.861,2.708,0.728,26125.507966
6.613,11.965,1.387,4.254,0.604,0.693,2.708,0.728,27461.206315
6.613,11.965,1.387,4.254,0.604,0.861,0.726,0.728,26286.10336
6.613,11.965,1.387,4.254,0.604,0.861,2.708,0.835,26275.539742
6.613,11.965,1.387,4.254,0.604,0.861,2.708,0.728,26389.993657
9.988,9.035,0.639,1.77,0.787,0.193,3.676,2.085,27335.864889000004
9.613,9.035,0.639,1.77,0.787,0.193,3.676,2.085,26790.163788
9.988,8.965,0.639,1.77,0.787,0.193,3.676,2.085,17973.75373
9.988,9.035,2.487,1.77,0.787,0.193,3.676,2.085,24157.636534
9.988,9.035,0.639,1.604,0.787,0.193,3.676,2.085,27688.532107
9.988,9.035,0.639,1.77,0.104,0.193,3.676,2.085,22032.190639
9.988,9.035,0.639,1.77,0.787,0.361,3.676,2.085,26856.435784
9.988,9.035,0.639,1.77,0.787,0.193,5.658,2.085,27547.958564
9.988,9.035,0.639,1.77,0.787,0.193,3.676,1.978,27156.266342
9.988,8.965,2.487,1.604,0.104,0.361,5.658,1.978,23959.578559
9.613,9.035,2.487,1.604,0.104,0.361,5.658,1.978,19354.578349
9.613,8.965,0.639,1.604,0.104,0.361,5.658,1.978,28130.249522
9.613,8.965,2.487,1.77,0.104,0.361,5.658,1.978,25338.821401
9.613,8.965,2.487,1.604,0.787,0.361,5.658,1.978,27146.978275
9.613,8.965,2.487,1.604,0.104,0.193,5.658,1.978,24460.74755
9.613,8.965,2.487,1.604,0.104,0.361,3.676,1.978,27664.189907999997
9.613,8.965,2.487,1.604,0.104,0.361,5.658,2.085,27060.432736000002
9.613,8.965,2.487,1.604,0.104,0.361,5.658,1.978,19808.746559
8.488,7.535,2.289,3.095,0.537,0.443,2.201,1.46,26515.647093
8.113,7.535,2.289,3.095,0.537,0.443,2.201,1.46,26811.389392999998
8.488,7.465,2.289,3.095,0.537,0.443,2.201,1.46,26647.679054
8.488,7.535,1.937,3.095,0.537,0.443,2.201,1.46,25922.255622999997
8.488,7.535,2.289,0.279,0.537,0.443,2.201,1.46,27015.947744999998
8.488,7.535,2.289,3.095,0.854,0.443,2.201,1.46,26634.620263999997
8.488,7.535,2.289,3.095,0.537,0.611,2.201,1.46,26526.216855
8.488,7.535,2.289,3.095,0.537,0.443,4.183,1.46,27160.213145
8.488,7.535,2.289,3.095,0.537,0.443,2.201,0.103,24056.591443999998
8.488,7.465,1.937,0.279,0.854,0.611,4.183,0.103,26942.797021
8.113,7.535,1.937,0.279,0.854,0.611,4.183,0.103,26697.248020000003
8.113,7.465,2.289,0.279,0.854,0.611,4.183,0.103,27355.122654
8.113,7.465,1.937,3.095,0.854,0.611,4.183,0.103,26581.185157
8.113,7.465,1.937,0.279,0.537,0.611,4.183,0.103,26690.405702
8.113,7.465,1.937,0.279,0.854,0.443,4.183,0.103,26538.776125
8.113,7.465,1.937,0.279,0.854,0.611,2.201,0.103,26537.916226
8.113,7.465,1.937,0.279,0.854,0.611,4.183,1.46,26584.717407000004
8.113,7.465,1.937,0.279,0.854,0.611,4.183,0.103,26937.450258
5.488,10.535,1.189,0.445,0.037,0.943,5.151,0.21,25689.720527999998
5.113,10.535,1.189,0.445,0.037,0.943,5.151,0.21,21099.261794
5.488,10.465,1.189,0.445,0.037,0.943,5.151,0.21,26131.341399999998
5.488,10.535,0.837,0.445,0.037,0.943,5.151,0.21,17269.129179
5.488,10.535,1.189,2.929,0.037,0.943,5.151,0.21,25226.410492
5.488,10.535,1.189,0.445,0.354,0.943,5.151,0.21,21808.510087000002
5.488,10.535,1.189,0.445,0.037,0.111,5.151,0.21,25134.701465
5.488,10.535,1.189,0.445,0.037,0.943,1.233,0.21,23968.391707000002
5.488,10.535,1.189,0.445,0.037,0.943,5.151,1.353,26213.461404
5.488,10.465,0.837,2.929,0.354,0.111,1.233,1.353,25435.33396
5.113,10.535,0.837,2.929,0.354,0.111,1.233,1.353,25764.807114000003
5.113,10.465,1.189,2.929,0.354,0.111,1.233,1.353,26126.55
5.113,10.465,0.837,0.445,0.354,0.111,1.233,1.353,19752.778129000002
5.113,10.465,0.837,2.929,0.037,0.111,1.233,1.353,17106.943006
5.113,10.465,0.837,2.929,0.354,0.943,1.233,1.353,25930.204396999998
5.113,10.465,0.837,2.929,0.354,0.111,5.151,1.353,25784.192553
5.113,10.465,0.837,2.929,0.354,0.111,1.233,0.21,22097.574927
5.113,10.465,0.837,2.929,0.354,0.111,1.233,1.353,25770.661366
5.113,7.16,2.427,1.439,0.725,0.756,0.357,0.679,26001.805109
6.988,7.16,2.427,1.439,0.725,0.756,0.357,0.679,25971.676382999998
5.113,6.34,2.427,1.439,0.725,0.756,0.357,0.679,25526.50698
5.113,7.16,0.7,1.439,0.725,0.756,0.357,0.679,17583.692509
5.113,7.16,2.427,3.923,0.725,0.756,0.357,0.679,25401.922295999997
5.113,7.16,2.427,1.439,0.041,0.756,0.357,0.679,22076.174398
5.113,7.16,2.427,1.439,0.725,0.549,0.357,0.679,23364.968693000003
5.113,7.16,2.427,1.439,0.725,0.756,4.552,0.679,25997.980146
5.113,7.16,2.427,1.439,0.725,0.756,0.357,0.884,25265.588394
5.113,6.34,0.7,3.923,0.041,0.549,4.552,0.884,17924.950814
6.988,7.16,0.7,3.923,0.041,0.549,4.552,0.884,22980.129904999998
6.988,6.34,2.427,3.923,0.041,0.549,4.552,0.884,18760.398419
6.988,6.34,0.7,1.439,0.041,0.549,4.552,0.884,24327.198581
6.988,6.34,0.7,3.923,0.725,0.549,4.552,0.884,25366.674779
6.988,6.34,0.7,3.923,0.041,0.756,4.552,0.884,25838.134443000003
6.988,6.34,0.7,3.923,0.041,0.549,0.357,0.884,17162.737224
6.988,6.34,0.7,3.923,0.041,0.549,4.552,0.679,25886.791145000003
6.988,6.34,0.7,3.923,0.041,0.549,4.552,0.884,18169.17321
8.113,10.16,1.327,4.089,0.225,0.256,3.307,1.929,26211.558217
9.988,10.16,1.327,4.089,0.225,0.256,3.307,1.929,27337.527788
8.113,9.34,1.327,4.089,0.225,0.256,3.307,1.929,25653.618005
8.113,10.16,1.8,4.089,0.225,0.256,3.307,1.929,26507.148019
8.113,10.16,1.327,1.273,0.225,0.256,3.307,1.929,26624.725249000003
8.113,10.16,1.327,4.089,0.541,0.256,3.307,1.929,26671.974613
8.113,10.16,1.327,4.089,0.225,0.049,3.307,1.929,26866.811174
8.113,10.16,1.327,4.089,0.225,0.256,1.602,1.929,26622.792983
8.113,10.16,1.327,4.089,0.225,0.256,3.307,2.134,25689.080841
8.113,9.34,1.8,1.273,0.541,0.049,1.602,2.134,26895.970534
9.988,10.16,1.8,1.273,0.541,0.049,1.602,2.134,27979.757134
9.988,9.34,1.327,1.273,0.541,0.049,1.602,2.134,27669.815994999997
9.988,9.34,1.8,4.089,0.541,0.049,1.602,2.134,27416.078687
9.988,9.34,1.8,1.273,0.225,0.049,1.602,2.134,27707.490616
9.988,9.34,1.8,1.273,0.541,0.256,1.602,2.134,27851.847177
9.988,9.34,1.8,1.273,0.541,0.049,3.307,2.134,27693.792896
9.988,9.34,1.8,1.273,0.541,0.049,1.602,1.929,26819.095468
9.988,9.34,1.8,1.273,0.541,0.049,1.602,2.134,27537.28541
9.613,8.66,1.877,0.114,0.475,0.006,1.832,1.304,27801.300849
8.488,8.66,1.877,0.114,0.475,0.006,1.832,1.304,24578.73305
9.613,10.84,1.877,0.114,0.475,0.006,1.832,1.304,27940.127545
9.613,8.66,2.35,0.114,0.475,0.006,1.832,1.304,25820.164101000002
9.613,8.66,1.877,2.598,0.475,0.006,1.832,1.304,27617.234392
9.613,8.66,1.877,0.114,0.291,0.006,1.832,1.304,27674.171109
9.613,8.66,1.877,0.114,0.475,0.799,1.832,1.304,25161.510513
9.613,8.66,1.877,0.114,0.475,0.006,0.127,1.304,27219.169238000002
9.613,8.66,1.877,0.114,0.475,0.006,1.832,0.259,27863.994321
9.613,10.84,2.35,2.598,0.291,0.799,0.127,0.259,20603.190547
8.488,8.66,2.35,2.598,0.291,0.799,0.127,0.259,21925.226207
8.488,10.84,1.877,2.598,0.291,0.799,0.127,0.259,21545.937732
8.488,10.84,2.35,0.114,0.291,0.799,0.127,0.259,18842.726592
8.488,10.84,2.35,2.598,0.475,0.799,0.127,0.259,19572.543662
8.488,10.84,2.35,2.598,0.291,0.006,0.127,0.259,17002.974505
8.488,10.84,2.35,2.598,0.291,0.799,1.832,0.259,22210.004923
8.488,10.84,2.35,2.598,0.291,0.799,0.127,1.304,27153.341671
8.488,10.84,2.35,2.598,0.291,0.799,0.127,0.259,19109.680478
6.613,11.66,0.777,2.764,0.975,0.506,4.782,0.054,25660.868497
5.488,11.66,0.777,2.764,0.975,0.506,4.782,0.054,25960.118694999997
6.613,7.84,0.777,2.764,0.975,0.506,4.782,0.054,26188.373733
6.613,11.66,1.25,2.764,0.975,0.506,4.782,0.054,26267.528887
6.613,11.66,0.777,5.248,0.975,0.506,4.782,0.054,26037.512306
6.613,11.66,0.777,2.764,0.791,0.506,4.782,0.054,19610.734608
6.613,11.66,0.777,2.764,0.975,0.299,4.782,0.054,26038.474434
6.613,11.66,0.777,2.764,0.975,0.506,3.077,0.054,26064.912217999998
6.613,11.66,0.777,2.764,0.975,0.506,4.782,1.509,26071.395136
6.613,7.84,1.25,5.248,0.791,0.299,3.077,1.509,25286.331207
5.488,11.66,1.25,5.248,0.791,0.299,3.077,1.509,25744.285761
5.488,7.84,0.777,5.248,0.791,0.299,3.077,1.509,25719.67867
5.488,7.84,1.25,2.764,0.791,0.299,3.077,1.509,26022.048260000003
5.488,7.84,1.25,5.248,0.975,0.299,3.077,1.509,25612.329794
5.488,7.84,1.25,5.248,0.791,0.506,3.077,1.509,25740.927718
5.488,7.84,1.25,5.248,0.791,0.299,4.782,1.509,25516.69268
5.488,7.84,1.25,5.248,0.791,0.299,3.077,0.054,24562.826422
5.488,7.84,1.25,5.248,0.791,0.299,3.077,1.509,25529.239879
5.863,7.91,1.052,3.426,0.85,0.881,2.57,1.616,25676.616385
7.738,7.91,1.052,3.426,0.85,0.881,2.57,1.616,26502.27721
5.863,10.09,1.052,3.426,0.85,0.881,2.57,1.616,25437.831797
5.863,7.91,2.075,3.426,0.85,0.881,2.57,1.616,25958.347927000003
5.863,7.91,1.052,4.586,0.85,0.881,2.57,1.616,25330.550099
5.863,7.91,1.052,3.426,0.416,0.881,2.57,1.616,23092.761584
5.863,7.91,1.052,3.426,0.85,0.174,2.57,1.616,26016.802519999997
5.863,7.91,1.052,3.426,0.85,0.881,3.814,1.616,25418.604854
5.863,7.91,1.052,3.426,0.85,0.881,2.57,1.821,26233.181593
5.863,10.09,2.075,4.586,0.416,0.174,3.814,1.821,25998.767089
7.738,7.91,2.075,4.586,0.416,0.174,3.814,1.821,26526.860151
7.738,10.09,1.052,4.586,0.416,0.174,3.814,1.821,26599.407981
7.738,10.09,2.075,3.426,0.416,0.174,3.814,1.821,26679.348047
7.738,10.09,2.075,4.586,0.85,0.174,3.814,1.821,24325.671235
7.738,10.09,2.075,4.586,0.416,0.881,3.814,1.821,26101.254093
7.738,10.09,2.075,4.586,0.416,0.174,2.57,1.821,26302.300215
7.738,10.09,2.075,4.586,0.416,0.174,3.814,1.616,26801.875846
7.738,10.09,2.075,4.586,0.416,0.174,3.814,1.821,26303.736598
8.863,10.91,2.152,0.776,0.35,0.381,5.52,0.366,19528.781902
4.738,10.91,2.152,0.776,0.35,0.381,5.52,0.366,20103.275702
8.863,7.09,2.152,0.776,0.35,0.381,5.52,0.366,26187.33842
8.863,10.91,0.975,0.776,0.35,0.381,5.52,0.366,22528.470509
8.863,10.91,2.152,1.936,0.35,0.381,5.52,0.366,22021.546983
8.863,10.91,2.152,0.776,0.916,0.381,5.52,0.366,21447.229655
8.863,10.91,2.152,0.776,0.35,0.674,5.52,0.366,26789.059548
8.863,10.91,2.152,0.776,0.35,0.381,0.864,0.366,20248.057337
8.863,10.91,2.152,0.776,0.35,0.381,5.52,0.571,27872.848499
8.863,7.09,0.975,1.936,0.916,0.674,0.864,0.571,26725.844283
4.738,10.91,0.975,1.936,0.916,0.674,0.864,0.571,25706.571317
4.738,7.09,2.152,1.936,0.916,0.674,0.864,0.571,12051.310603000002
4.738,7.09,0.975,0.776,0.916,0.674,0.864,0.571,23806.655921999998
4.738,7.09,0.975,1.936,0.35,0.674,0.864,0.571,19268.355574
4.738,7.09,0.975,1.936,0.916,0.381,0.864,0.571,25550.134279
4.738,7.09,0.975,1.936,0.916,0.674,5.52,0.571,25880.044394
4.738,7.09,0.975,1.936,0.916,0.674,0.864,0.366,25515.105587
4.738,7.09,0.975,1.936,0.916,0.674,0.864,0.571,25649.361992
7.363,6.41,0.502,4.751,0.1,0.131,1.095,0.991,26307.314879
6.238,6.41,0.502,4.751,0.1,0.131,1.095,0.991,22634.976296
7.363,8.59,0.502,4.751,0.1,0.131,1.095,0.991,22160.021098999998
7.363,6.41,0.425,4.751,0.1,0.131,1.095,0.991,19050.167273
7.363,6.41,0.502,0.611,0.1,0.131,1.095,0.991,19194.294715
7.363,6.41,0.502,4.751,0.166,0.131,1.095,0.991,26316.571317
7.363,6.41,0.502,4.751,0.1,0.424,1.095,0.991,25709.922536000002
7.363,6.41,0.502,4.751,0.1,0.131,2.339,0.991,26386.072439
7.363,6.41,0.502,4.751,0.1,0.131,1.095,2.446,25835.031561
7.363,8.59,0.425,0.611,0.166,0.424,2.339,2.446,26544.936633999998
6.238,6.41,0.425,0.611,0.166,0.424,2.339,2.446,26110.449199000002
6.238,8.59,0.502,0.611,0.166,0.424,2.339,2.446,26140.016929
6.238,8.59,0.425,4.751,0.166,0.424,2.339,2.446,22875.583427
6.238,8.59,0.425,0.611,0.1,0.424,2.339,2.446,26181.935227
6.238,8.59,0.425,0.611,0.166,0.131,2.339,2.446,26220.437187
6.238,8.59,0.425,0.611,0.166,0.424,1.095,2.446,18708.960076
6.238,8.59,0.425,0.611,0.166,0.424,2.339,0.991,25021.350401
6.238,8.59,0.425,0.611,0.166,0.424,2.339,2.446,26413.452509
4.363,9.41,1.602,2.101,0.6,0.631,4.045,2.241,25264.832133
9.238,9.41,1.602,2.101,0.6,0.631,4.045,2.241,27300.018594
4.363,11.59,1.602,2.101,0.6,0.631,4.045,2.241,25725.398699
4.363,9.41,1.525,2.101,0.6,0.631,4.045,2.241,25825.37158
4.363,9.41,1.602,3.261,0.6,0.631,4.045,2.241,25616.363996
4.363,9.41,1.602,2.101,0.666,0.631,4.045,2.241,25913.39153
4.363,9.41,1.602,2.101,0.6,0.924,4.045,2.241,25573.113892
4.363,9.41,1.602,2.101,0.6,0.631,5.289,2.241,25762.001111999998
4.363,9.41,1.602,2.101,0.6,0.631,4.045,1.196,24832.2549
4.363,11.59,1.525,3.261,0.666,0.924,5.289,1.196,25524.611761
9.238,9.41,1.525,3.261,0.666,0.924,5.289,1.196,18728.548467
9.238,11.59,1.602,3.261,0.666,0.924,5.289,1.196,26993.0856
9.238,11.59,1.525,2.101,0.666,0.924,5.289,1.196,27156.35128
9.238,11.59,1.525,3.261,0.6,0.924,5.289,1.196,27052.035552
9.238,11.59,1.525,3.261,0.666,0.631,5.289,1.196,24193.822213
9.238,11.59,1.525,3.261,0.666,0.924,4.045,1.196,26880.138967
9.238,11.59,1.525,3.261,0.666,0.924,5.289,2.241,27045.627136
9.238,11.59,1.525,3.261,0.666,0.924,5.289,1.196,27294.786511
4.27,8.191,2.049,0.362,0.271,0.521,1.371,1.89,26779.740591
4.27,8.191,2.049,0.362,0.271,0.521,1.371,1.89,11505.985226
4.27,8.871,2.049,0.362,0.271,0.521,1.371,1.89,22167.294243999997
4.27,8.191,2.246,0.362,0.271,0.521,1.371,1.89,25491.328337
4.27,8.191,2.049,1.025,0.271,0.521,1.371,1.89,25165.545964
4.27,8.191,2.049,0.362,0.15,0.521,1.371,1.89,25907.270303
4.27,8.191,2.049,0.362,0.271,0.158,1.371,1.89,25511.083318999998
4.27,8.191,2.049,0.362,0.271,0.521,4.091,1.89,21395.961173000003
4.27,8.191,2.049,0.362,0.271,0.521,1.371,1.86,25810.69449
4.27,8.871,2.246,1.025,0.15,0.158,4.091,1.86,25712.211054
4.27,8.191,2.246,1.025,0.15,0.158,4.091,1.86,25788.333763000002
4.27,8.871,2.049,1.025,0.15,0.158,4.091,1.86,26301.101898
4.27,8.871,2.246,0.362,0.15,0.158,4.091,1.86,17504.538307000003
4.27,8.871,2.246,1.025,0.271,0.158,4.091,1.86,25656.808608
4.27,8.871,2.246,1.025,0.15,0.521,4.091,1.86,20220.125904
4.27,8.871,2.246,1.025,0.15,0.158,1.371,1.86,24423.731821
4.27,8.871,2.246,1.025,0.15,0.158,4.091,1.89,25632.230363000002
4.27,8.871,2.246,1.025,0.15,0.158,4.091,1.86,26266.662355
7.27,11.191,0.949,3.012,0.771,0.021,4.321,0.64,23429.690296
7.27,11.191,0.949,3.012,0.771,0.021,4.321,0.64,26638.457956
7.27,11.871,0.949,3.012,0.771,0.021,4.321,0.64,26099.198096
7.27,11.191,1.146,3.012,0.771,0.021,4.321,0.64,26743.507955
7.27,11.191,0.949,3.675,0.771,0.021,4.321,0.64,25950.107431
7.27,11.191,0.949,3.012,0.65,0.021,4.321,0.64,23407.621683
7.27,11.191,0.949,3.012,0.771,0.658,4.321,0.64,26563.669987
7.27,11.191,0.949,3.012,0.771,0.021,1.141,0.64,26327.188455
7.27,11.191,0.949,3.012,0.771,0.021,4.321,0.61,20724.086382
7.27,11.871,1.146,3.675,0.65,0.658,1.141,0.61,26682.255723000002
7.27,11.191,1.146,3.675,0.65,0.658,1.141,0.61,26414.749645
7.27,11.871,0.949,3.675,0.65,0.658,1.141,0.61,18776.569821999998
7.27,11.871,1.146,3.012,0.65,0.658,1.141,0.61,26375.29862
7.27,11.871,1.146,3.675,0.771,0.658,1.141,0.61,25795.647234000004
7.27,11.871,1.146,3.675,0.65,0.021,1.141,0.61,25750.934141000005
7.27,11.871,1.146,3.675,0.65,0.658,4.321,0.61,26216.981715
7.27,11.871,1.146,3.675,0.65,0.658,1.141,0.64,26376.587056
7.27,11.871,1.146,3.675,0.65,0.658,1.141,0.61,26449.385992000003
8.77,6.691,1.499,1.687,0.521,0.271,2.846,0.015,26306.777955999998
8.77,6.691,1.499,1.687,0.521,0.271,2.846,0.015,26944.153440000002
8.77,10.371,1.499,1.687,0.521,0.271,2.846,0.015,27127.343146
8.77,6.691,0.596,1.687,0.521,0.271,2.846,0.015,26975.895631
8.77,6.691,1.499,5.0,0.521,0.271,2.846,0.015,26565.297854
8.77,6.691,1.499,1.687,0.4,0.271,2.846,0.015,26632.867033000002
8.77,6.691,1.499,1.687,0.521,0.408,2.846,0.015,26718.858476
8.77,6.691,1.499,1.687,0.521,0.271,2.616,0.015,22969.72779
8.77,6.691,1.499,1.687,0.521,0.271,2.846,2.485,27155.222612
8.77,10.371,0.596,5.0,0.4,0.408,2.616,2.485,27071.520353
8.77,6.691,0.596,5.0,0.4,0.408,2.616,2.485,26167.741669
8.77,10.371,1.499,5.0,0.4,0.408,2.616,2.485,26288.903828000002
8.77,10.371,0.596,1.687,0.4,0.408,2.616,2.485,26479.484292999998
8.77,10.371,0.596,5.0,0.521,0.408,2.616,2.485,26844.609153999998
8.77,10.371,0.596,5.0,0.4,0.271,2.616,2.485,26317.779191999998
8.77,10.371,0.596,5.0,0.4,0.408,2.846,2.485,27076.900606000003
8.77,10.371,0.596,5.0,0.4,0.408,2.616,0.015,27486.464078
8.77,10.371,0.596,5.0,0.4,0.408,2.616,2.485,26028.204421
5.77,9.691,0.399,4.337,0.021,0.771,5.796,1.265,25979.599715999997
5.77,9.691,0.399,4.337,0.021,0.771,5.796,1.265,25701.031113999998
5.77,7.371,0.399,4.337,0.021,0.771,5.796,1.265,25300.419474000002
5.77,9.691,1.696,4.337,0.021,0.771,5.796,1.265,25852.27049
5.77,9.691,0.399,2.35,0.021,0.771,5.796,1.265,21210.401687999998
5.77,9.691,0.399,4.337,0.9,0.771,5.796,1.265,25831.385454000003
5.77,9.691,0.399,4.337,0.021,0.908,5.796,1.265,25372.451760000004
5.77,9.691,0.399,4.337,0.021,0.771,5.566,1.265,19427.813415999997
5.77,9.691,0.399,4.337,0.021,0.771,5.796,1.235,25957.034536000003
5.77,7.371,1.696,2.35,0.9,0.908,5.566,1.235,25260.800997
5.77,9.691,1.696,2.35,0.9,0.908,5.566,1.235,25602.134798
5.77,7.371,0.399,2.35,0.9,0.908,5.566,1.235,25338.613005
5.77,7.371,1.696,4.337,0.9,0.908,5.566,1.235,25817.585798
5.77,7.371,1.696,2.35,0.021,0.908,5.566,1.235,25898.844505
5.77,7.371,1.696,2.35,0.9,0.771,5.566,1.235,25798.070053
5.77,7.371,1.696,2.35,0.9,0.908,5.796,1.235,26013.809383
5.77,7.371,1.696,2.35,0.9,0.908,5.566,1.265,17080.051419
5.77,7.371,1.696,2.35,0.9,0.908,5.566,1.235,26507.45801
