acceleration,deceleration,minGap,lcSpeedGain,lcCooperative,lcPushy,lcStrategic,lcAssertive,PMx
6.9,8.2,2.4,1.1,0.8,0.2,4.2,0.0,26240.958190999998
5.6,8.7,0.7,5.3,0.4,0.5,0.2,0.6,25639.518842999998
9.2,8.7,0.7,5.3,0.4,0.5,0.2,0.6,24372.124582999997
5.6,10.4,0.7,5.3,0.4,0.5,0.2,0.6,24190.497261
5.6,8.7,1.1,5.3,0.4,0.5,0.2,0.6,26093.235899
5.6,8.7,0.7,0.4,0.4,0.5,0.2,0.6,25083.86833
5.6,8.7,0.7,5.3,0.4,0.5,0.2,0.6,22239.760412
5.6,8.7,0.7,5.3,0.4,0.3,0.2,0.6,18499.806022
5.6,8.7,0.7,5.3,0.4,0.5,3.5,0.6,25431.891991
5.6,8.7,0.7,5.3,0.4,0.5,0.2,0.4,19560.983214
5.6,10.4,1.1,0.4,0.4,0.3,3.5,0.4,24105.45018
9.2,8.7,1.1,0.4,0.4,0.3,3.5,0.4,18870.746149000002
9.2,10.4,0.7,0.4,0.4,0.3,3.5,0.4,21956.792684999997
9.2,10.4,1.1,5.3,0.4,0.3,3.5,0.4,20967.249690000004
9.2,10.4,1.1,0.4,0.4,0.3,3.5,0.4,26584.472902999998
9.2,10.4,1.1,0.4,0.4,0.5,3.5,0.4,27283.280010000002
9.2,10.4,1.1,0.4,0.4,0.3,0.2,0.4,25127.758777000003
9.2,10.4,1.1,0.4,0.4,0.3,3.5,0.6,27213.778892
9.2,10.4,1.1,0.4,0.4,0.3,3.5,0.4,22123.575791000003
8.6,11.7,1.8,2.6,0.9,1.0,3.2,1.9,27485.711287
6.2,11.7,1.8,2.6,0.9,1.0,3.2,1.9,17236.34708
8.6,7.4,1.8,2.6,0.9,1.0,3.2,1.9,27122.697599
8.6,11.7,2.2,2.6,0.9,1.0,3.2,1.9,25313.892074000003
8.6,11.7,1.8,3.1,0.9,1.0,3.2,1.9,27140.164016000002
8.6,11.7,1.8,2.6,0.9,1.0,3.2,1.9,20131.809931
8.6,11.7,1.8,2.6,0.9,0.8,3.2,1.9,26985.662076
8.6,11.7,1.8,2.6,0.9,1.0,0.5,1.9,27710.374118
8.6,11.7,1.8,2.6,0.9,1.0,3.2,1.6,27245.139505
8.6,7.4,2.2,3.1,0.9,0.8,0.5,1.6,26381.536974
6.2,11.7,2.2,3.1,0.9,0.8,0.5,1.6,26226.878106
6.2,7.4,1.8,3.1,0.9,0.8,0.5,1.6,26315.504987
6.2,7.4,2.2,2.6,0.9,0.8,0.5,1.6,26218.907703999997
6.2,7.4,2.2,3.1,0.9,0.8,0.5,1.6,26043.521961
6.2,7.4,2.2,3.1,0.9,1.0,0.5,1.6,25915.543623999998
6.2,7.4,2.2,3.1,0.9,0.8,3.2,1.6,25851.353264999998
6.2,7.4,2.2,3.1,0.9,0.8,0.5,1.9,26046.624758
6.2,7.4,2.2,3.1,0.9,0.8,0.5,1.6,25642.33875
7.1,7.2,1.3,4.0,0.6,0.7,1.7,2.5,26379.211697
4.7,7.2,1.3,4.0,0.6,0.7,1.7,2.5,25992.319677
7.1,8.9,1.3,4.0,0.6,0.7,1.7,2.5,26174.092815
7.1,7.2,1.6,4.0,0.6,0.7,1.7,2.5,22932.889185
7.1,7.2,1.3,4.4,0.6,0.7,1.7,2.5,26060.836874
7.1,7.2,1.3,4.0,0.2,0.7,1.7,2.5,25964.792383
7.1,7.2,1.3,4.0,0.6,0.1,1.7,2.5,26157.359026000002
7.1,7.2,1.3,4.0,0.6,0.7,2.0,2.5,25941.585666
7.1,7.2,1.3,4.0,0.6,0.7,1.7,1.0,26085.645749
7.1,8.9,1.6,4.4,0.2,0.1,2.0,1.0,25860.691756999997
4.7,7.2,1.6,4.4,0.2,0.1,2.0,1.0,25460.460734999997
4.7,8.9,1.3,4.4,0.2,0.1,2.0,1.0,25519.858879
4.7,8.9,1.6,4.0,0.2,0.1,2.0,1.0,26062.209806
4.7,8.9,1.6,4.4,0.6,0.1,2.0,1.0,25298.110174
4.7,8.9,1.6,4.4,0.2,0.7,2.0,1.0,25092.804575999995
4.7,8.9,1.6,4.4,0.2,0.1,1.7,1.0,21892.650135999997
4.7,8.9,1.6,4.4,0.2,0.1,2.0,2.5,25851.331667
4.7,8.9,1.6,4.4,0.2,0.1,2.0,1.0,25815.329399000002
4.1,10.2,2.4,1.3,0.1,0.2,4.6,1.2,22438.300198999998
7.7,10.2,2.4,1.3,0.1,0.2,4.6,1.2,24782.547821
4.1,11.9,2.4,1.3,0.1,0.2,4.6,1.2,25278.884005
4.1,10.2,0.5,1.3,0.1,0.2,4.6,1.2,24939.398153
4.1,10.2,2.4,1.7,0.1,0.2,4.6,1.2,25914.623322
4.1,10.2,2.4,1.3,0.7,0.2,4.6,1.2,21296.340264000002
4.1,10.2,2.4,1.3,0.1,0.6,4.6,1.2,25927.524474
4.1,10.2,2.4,1.3,0.1,0.2,5.0,1.2,22377.784585
4.1,10.2,2.4,1.3,0.1,0.2,4.6,2.2,26473.67436
4.1,11.9,0.5,1.7,0.7,0.6,5.0,2.2,25559.879395
7.7,10.2,0.5,1.7,0.7,0.6,5.0,2.2,26632.842957
7.7,11.9,2.4,1.7,0.7,0.6,5.0,2.2,26517.798154
7.7,11.9,0.5,1.3,0.7,0.6,5.0,2.2,20894.396335999998
7.7,11.9,0.5,1.7,0.1,0.6,5.0,2.2,26331.711011
7.7,11.9,0.5,1.7,0.7,0.2,5.0,2.2,26455.338825
7.7,11.9,0.5,1.7,0.7,0.6,4.6,2.2,23587.132897
7.7,11.9,0.5,1.7,0.7,0.6,5.0,1.2,26243.978936
7.7,11.9,0.5,1.7,0.7,0.6,5.0,2.2,26107.036555
4.2,6.6,1.4,3.3,0.4,0.4,5.7,1.1,24813.27645
9.8,6.6,1.4,3.3,0.4,0.4,5.7,1.1,27301.139156
4.2,8.8,1.4,3.3,0.4,0.4,5.7,1.1,26257.530928
4.2,6.6,1.5,3.3,0.4,0.4,5.7,1.1,18214.377536
4.2,6.6,1.4,4.1,0.4,0.4,5.7,1.1,26016.476244999998
4.2,6.6,1.4,3.3,0.3,0.4,5.7,1.1,24959.324029
4.2,6.6,1.4,3.3,0.4,0.8,5.7,1.1,25059.583394
4.2,6.6,1.4,3.3,0.4,0.4,1.8,1.1,25142.763829
4.2,6.6,1.4,3.3,0.4,0.4,5.7,1.6,25624.778334000002
4.2,8.8,1.5,4.1,0.3,0.8,1.8,1.6,25412.223785
9.8,6.6,1.5,4.1,0.3,0.8,1.8,1.6,27072.704804
9.8,8.8,1.4,4.1,0.3,0.8,1.8,1.6,27746.906328
9.8,8.8,1.5,3.3,0.3,0.8,1.8,1.6,27530.464083
9.8,8.8,1.5,4.1,0.4,0.8,1.8,1.6,26421.529794
9.8,8.8,1.5,4.1,0.3,0.4,1.8,1.6,23891.954626
9.8,8.8,1.5,4.1,0.3,0.8,5.7,1.6,18196.582207
9.8,8.8,1.5,4.1,0.3,0.8,1.8,1.1,26934.370763000003
9.8,8.8,1.5,4.1,0.3,0.8,1.8,1.6,27508.483455999998
7.2,9.6,2.5,0.6,0.9,0.9,2.8,2.3,26266.992695
6.8,9.6,2.5,0.6,0.9,0.9,2.8,2.3,26482.555656
7.2,11.8,2.5,0.6,0.9,0.9,2.8,2.3,26469.868961
7.2,9.6,0.4,0.6,0.9,0.9,2.8,2.3,26625.377024999998
7.2,9.6,2.5,1.4,0.9,0.9,2.8,2.3,26448.898976
7.2,9.6,2.5,0.6,0.8,0.9,2.8,2.3,23087.835845
7.2,9.6,2.5,0.6,0.9,0.3,2.8,2.3,25983.818916999997
7.2,9.6,2.5,0.6,0.9,0.9,4.7,2.3,26444.103422
7.2,9.6,2.5,0.6,0.9,0.9,2.8,0.3,21279.707253
7.2,11.8,0.4,1.4,0.8,0.3,4.7,0.3,26965.891053
6.8,9.6,0.4,1.4,0.8,0.3,4.7,0.3,26219.455455000003
6.8,11.8,2.5,1.4,0.8,0.3,4.7,0.3,26818.187361999997
6.8,11.8,0.4,0.6,0.8,0.3,4.7,0.3,25974.321339000002
6.8,11.8,0.4,1.4,0.9,0.3,4.7,0.3,26302.297421
6.8,11.8,0.4,1.4,0.8,0.9,4.7,0.3,26893.329416
6.8,11.8,0.4,1.4,0.8,0.3,2.8,0.3,25979.855275
6.8,11.8,0.4,1.4,0.8,0.3,4.7,2.3,26161.24987
6.8,11.8,0.4,1.4,0.8,0.3,4.7,0.3,25638.758925000002
8.7,8.1,0.8,4.6,0.6,0.7,4.2,1.7,26956.314159
5.3,8.1,0.8,4.6,0.6,0.7,4.2,1.7,25791.201188
8.7,10.3,0.8,4.6,0.6,0.7,4.2,1.7,26907.144529999998
8.7,8.1,0.9,4.6,0.6,0.7,4.2,1.7,26292.943274
8.7,8.1,0.8,0.1,0.6,0.7,4.2,1.7,26747.944624000003
8.7,8.1,0.8,4.6,0.1,0.7,4.2,1.7,26320.221867
8.7,8.1,0.8,4.6,0.6,0.6,4.2,1.7,27421.774885
8.7,8.1,0.8,4.6,0.6,0.7,3.3,1.7,27127.312794
8.7,8.1,0.8,4.6,0.6,0.7,4.2,2.2,26571.947909000002
8.7,10.3,0.9,0.1,0.1,0.6,3.3,2.2,24883.813129
5.3,8.1,0.9,0.1,0.1,0.6,3.3,2.2,25921.430164
5.3,10.3,0.8,0.1,0.1,0.6,3.3,2.2,26087.563370999997
5.3,10.3,0.9,4.6,0.1,0.6,3.3,2.2,25559.186042
5.3,10.3,0.9,0.1,0.6,0.6,3.3,2.2,26324.848883
5.3,10.3,0.9,0.1,0.1,0.7,3.3,2.2,26189.932762
5.3,10.3,0.9,0.1,0.1,0.6,4.2,2.2,24147.776151
5.3,10.3,0.9,0.1,0.1,0.6,3.3,1.7,25489.011454
5.3,10.3,0.9,0.1,0.1,0.6,3.3,2.2,26236.706114
5.7,11.1,1.9,1.9,0.1,0.2,1.3,0.4,17456.054283999998
8.3,11.1,1.9,1.9,0.1,0.2,1.3,0.4,19418.273028
5.7,7.3,1.9,1.9,0.1,0.2,1.3,0.4,21900.535021
5.7,11.1,2.0,1.9,0.1,0.2,1.3,0.4,26797.454643999998
5.7,11.1,1.9,2.8,0.1,0.2,1.3,0.4,17187.961831
5.7,11.1,1.9,1.9,0.6,0.2,1.3,0.4,23382.343429
5.7,11.1,1.9,1.9,0.1,0.1,1.3,0.4,17650.820890000003
5.7,11.1,1.9,1.9,0.1,0.2,0.3,0.4,19179.404453000003
5.7,11.1,1.9,1.9,0.1,0.2,1.3,1.0,20166.839518
5.7,7.3,2.0,2.8,0.6,0.1,0.3,1.0,26104.244941
8.3,11.1,2.0,2.8,0.6,0.1,0.3,1.0,26768.700856
8.3,7.3,1.9,2.8,0.6,0.1,0.3,1.0,26977.108725
8.3,7.3,2.0,1.9,0.6,0.1,0.3,1.0,26399.233424000002
8.3,7.3,2.0,2.8,0.1,0.1,0.3,1.0,27167.971812000003
8.3,7.3,2.0,2.8,0.6,0.2,0.3,1.0,26783.610619
8.3,7.3,2.0,2.8,0.6,0.1,1.3,1.0,26598.387746
8.3,7.3,2.0,2.8,0.6,0.1,0.3,0.4,21368.306891
8.3,7.3,2.0,2.8,0.6,0.1,0.3,1.0,26319.393242
6.4,8.8,2.2,2.6,0.0,0.3,3.5,1.4,25933.622158
4.6,8.8,2.2,2.6,0.0,0.3,3.5,1.4,19493.580384
6.4,11.0,2.2,2.6,0.0,0.3,3.5,1.4,26034.125218
6.4,8.8,1.2,2.6,0.0,0.3,3.5,1.4,20572.987933
6.4,8.8,2.2,3.4,0.0,0.3,3.5,1.4,25535.345504
6.4,8.8,2.2,2.6,0.2,0.3,3.5,1.4,25983.652194000002
6.4,8.8,2.2,2.6,0.0,0.5,3.5,1.4,18926.206346
6.4,8.8,2.2,2.6,0.0,0.3,1.0,1.4,26108.102966000002
6.4,8.8,2.2,2.6,0.0,0.3,3.5,0.6,21528.559196
6.4,11.0,1.2,3.4,0.2,0.5,1.0,0.6,21048.175696000002
4.6,8.8,1.2,3.4,0.2,0.5,1.0,0.6,19203.155037
4.6,11.0,2.2,3.4,0.2,0.5,1.0,0.6,20973.729358000004
4.6,11.0,1.2,2.6,0.2,0.5,1.0,0.6,22049.651985
4.6,11.0,1.2,3.4,0.0,0.5,1.0,0.6,19233.721091
4.6,11.0,1.2,3.4,0.2,0.3,1.0,0.6,23743.380707999997
4.6,11.0,1.2,3.4,0.2,0.5,3.5,0.6,26194.724204
4.6,11.0,1.2,3.4,0.2,0.5,1.0,1.4,25642.890472
4.6,11.0,1.2,3.4,0.2,0.5,1.0,0.6,17630.341526999997
9.4,11.8,1.1,5.2,0.5,0.8,0.5,0.1,26609.064651
7.6,11.8,1.1,5.2,0.5,0.8,0.5,0.1,26857.142338999998
9.4,8.0,1.1,5.2,0.5,0.8,0.5,0.1,26512.969351
9.4,11.8,2.3,5.2,0.5,0.8,0.5,0.1,20983.338927
9.4,11.8,1.1,0.8,0.5,0.8,0.5,0.1,27428.346857
9.4,11.8,1.1,5.2,0.7,0.8,0.5,0.1,20708.108236
9.4,11.8,1.1,5.2,0.5,1.0,0.5,0.1,21652.460279
9.4,11.8,1.1,5.2,0.5,0.8,4.0,0.1,23472.913671000002
9.4,11.8,1.1,5.2,0.5,0.8,0.5,1.9,27359.845272
9.4,8.0,2.3,0.8,0.7,1.0,4.0,1.9,27259.140554999998
7.6,11.8,2.3,0.8,0.7,1.0,4.0,1.9,18216.245969000003
7.6,8.0,1.1,0.8,0.7,1.0,4.0,1.9,26520.56785
7.6,8.0,2.3,5.2,0.7,1.0,4.0,1.9,26551.627474999998
7.6,8.0,2.3,0.8,0.5,1.0,4.0,1.9,26639.290131
7.6,8.0,2.3,0.8,0.7,0.8,4.0,1.9,26221.836744
7.6,8.0,2.3,0.8,0.7,1.0,0.5,1.9,26696.672229
7.6,8.0,2.3,0.8,0.7,1.0,4.0,0.1,25710.425448
7.6,8.0,2.3,0.8,0.7,1.0,4.0,1.9,25819.739324
7.9,7.3,1.7,1.3,0.8,0.5,5.0,0.8,26483.975661999997
9.1,7.3,1.7,1.3,0.8,0.5,5.0,0.8,27307.215819999998
7.9,6.5,1.7,1.3,0.8,0.5,5.0,0.8,26254.437401
7.9,7.3,1.7,1.3,0.8,0.5,5.0,0.8,26564.956836999998
7.9,7.3,1.7,2.1,0.8,0.5,5.0,0.8,26272.032101
7.9,7.3,1.7,1.3,0.4,0.5,5.0,0.8,21572.222469
7.9,7.3,1.7,1.3,0.8,0.2,5.0,0.8,27133.157966
7.9,7.3,1.7,1.3,0.8,0.5,5.5,0.8,26375.784438000002
7.9,7.3,1.7,1.3,0.8,0.5,5.0,0.0,25918.746408
7.9,6.5,1.7,2.1,0.4,0.2,5.5,0.0,26764.440324
9.1,7.3,1.7,2.1,0.4,0.2,5.5,0.0,27298.648269
9.1,6.5,1.7,2.1,0.4,0.2,5.5,0.0,27741.086651999998
9.1,6.5,1.7,1.3,0.4,0.2,5.5,0.0,26833.479658
9.1,6.5,1.7,2.1,0.8,0.2,5.5,0.0,27037.583594
9.1,6.5,1.7,2.1,0.4,0.5,5.5,0.0,24742.1173
9.1,6.5,1.7,2.1,0.4,0.2,5.0,0.0,27189.73099
9.1,6.5,1.7,2.1,0.4,0.2,5.5,0.8,27691.122749000002
9.1,6.5,1.7,2.1,0.4,0.2,5.5,0.0,26904.835945
4.9,10.3,0.6,3.9,0.3,0.0,2.0,2.0,26378.321737
6.1,10.3,0.6,3.9,0.3,0.0,2.0,2.0,26284.347093
4.9,9.5,0.6,3.9,0.3,0.0,2.0,2.0,25939.912903
4.9,10.3,0.6,3.9,0.3,0.0,2.0,2.0,26122.366771
4.9,10.3,0.6,4.8,0.3,0.0,2.0,2.0,25789.779343
4.9,10.3,0.6,3.9,0.9,0.0,2.0,2.0,26373.484625999998
4.9,10.3,0.6,3.9,0.3,0.7,2.0,2.0,25782.577727
4.9,10.3,0.6,3.9,0.3,0.0,2.5,2.0,25818.851593
4.9,10.3,0.6,3.9,0.3,0.0,2.0,1.3,25889.833399000003
4.9,9.5,0.6,4.8,0.9,0.7,2.5,1.3,25105.475346
6.1,10.3,0.6,4.8,0.9,0.7,2.5,1.3,26089.318852
6.1,9.5,0.6,4.8,0.9,0.7,2.5,1.3,25793.207664
6.1,9.5,0.6,3.9,0.9,0.7,2.5,1.3,26007.759626
6.1,9.5,0.6,4.8,0.3,0.7,2.5,1.3,25536.868670000003
6.1,9.5,0.6,4.8,0.9,0.0,2.5,1.3,25871.959786
6.1,9.5,0.6,4.8,0.9,0.7,2.0,1.3,26267.655382
6.1,9.5,0.6,4.8,0.9,0.7,2.5,2.0,25827.143245
6.1,9.5,0.6,4.8,0.9,0.7,2.5,1.3,26165.594882
5.3,7.7,1.5,4.9,0.9,0.2,3.1,1.5,25773.001579
4.2,7.7,1.5,4.9,0.9,0.2,3.1,1.5,25585.63626
5.3,6.9,1.5,4.9,0.9,0.2,3.1,1.5,25932.059211
5.3,7.7,0.8,4.9,0.9,0.2,3.1,1.5,25655.306577000003
5.3,7.7,1.5,4.4,0.9,0.2,3.1,1.5,25587.729362
5.3,7.7,1.5,4.9,0.6,0.2,3.1,1.5,25866.113185000002
5.3,7.7,1.5,4.9,0.9,0.1,3.1,1.5,25938.057035
5.3,7.7,1.5,4.9,0.9,0.2,3.6,1.5,25521.231788
5.3,7.7,1.5,4.9,0.9,0.2,3.1,0.8,25496.70208
5.3,6.9,0.8,4.4,0.6,0.1,3.6,0.8,25954.528404999997
4.2,7.7,0.8,4.4,0.6,0.1,3.6,0.8,26065.352477
4.2,6.9,1.5,4.4,0.6,0.1,3.6,0.8,25824.201897
4.2,6.9,0.8,4.9,0.6,0.1,3.6,0.8,25847.661678
4.2,6.9,0.8,4.4,0.9,0.1,3.6,0.8,25092.465713999998
4.2,6.9,0.8,4.4,0.6,0.2,3.6,0.8,25101.470166
4.2,6.9,0.8,4.4,0.6,0.1,3.1,0.8,25701.670627
4.2,6.9,0.8,4.4,0.6,0.1,3.6,1.5,25319.658179
4.2,6.9,0.8,4.4,0.6,0.1,3.6,0.8,25880.116216000002
8.3,10.7,0.4,2.3,0.4,0.7,0.2,0.3,19664.257068
7.2,10.7,0.4,2.3,0.4,0.7,0.2,0.3,26072.311558
8.3,9.9,0.4,2.3,0.4,0.7,0.2,0.3,19152.436013000002
8.3,10.7,1.9,2.3,0.4,0.7,0.2,0.3,19243.989441
8.3,10.7,0.4,1.8,0.4,0.7,0.2,0.3,26523.000465999998
8.3,10.7,0.4,2.3,0.1,0.7,0.2,0.3,19627.355198999998
8.3,10.7,0.4,2.3,0.4,0.6,0.2,0.3,27193.836800999998
8.3,10.7,0.4,2.3,0.4,0.7,0.7,0.3,21424.303364
8.3,10.7,0.4,2.3,0.4,0.7,0.2,2.1,25470.643187
8.3,9.9,1.9,1.8,0.1,0.6,0.7,2.1,26718.686367000002
7.2,10.7,1.9,1.8,0.1,0.6,0.7,2.1,26490.636501
7.2,9.9,0.4,1.8,0.1,0.6,0.7,2.1,26188.056049
7.2,9.9,1.9,2.3,0.1,0.6,0.7,2.1,26834.913535
7.2,9.9,1.9,1.8,0.4,0.6,0.7,2.1,25527.548684
7.2,9.9,1.9,1.8,0.1,0.7,0.7,2.1,26715.538214999997
7.2,9.9,1.9,1.8,0.1,0.6,0.2,2.1,26446.488153
7.2,9.9,1.9,1.8,0.1,0.6,0.7,0.3,26038.738986999997
7.2,9.9,1.9,1.8,0.1,0.6,0.7,2.1,17268.524494999998
9.8,6.2,2.1,3.6,0.2,1.0,4.6,0.9,27623.396337
8.7,6.2,2.1,3.6,0.2,1.0,4.6,0.9,27103.672757
9.8,11.4,2.1,3.6,0.2,1.0,4.6,0.9,27494.118971999997
9.8,6.2,2.4,3.6,0.2,1.0,4.6,0.9,26035.107193
9.8,6.2,2.1,0.4,0.2,1.0,4.6,0.9,27566.153078
9.8,6.2,2.1,3.6,0.9,1.0,4.6,0.9,27240.780068
9.8,6.2,2.1,3.6,0.2,0.4,4.6,0.9,19324.198772
9.8,6.2,2.1,3.6,0.2,1.0,2.2,0.9,26641.645269
9.8,6.2,2.1,3.6,0.2,1.0,4.6,0.2,11387.215152
9.8,11.4,2.4,0.4,0.9,0.4,2.2,0.2,18329.251082000002
8.7,6.2,2.4,0.4,0.9,0.4,2.2,0.2,26110.283645
8.7,11.4,2.1,0.4,0.9,0.4,2.2,0.2,23836.334369999997
8.7,11.4,2.4,3.6,0.9,0.4,2.2,0.2,26093.321385
8.7,11.4,2.4,0.4,0.2,0.4,2.2,0.2,11137.338383999999
8.7,11.4,2.4,0.4,0.9,1.0,2.2,0.2,22922.747607
8.7,11.4,2.4,0.4,0.9,0.4,4.6,0.2,26517.005167
8.7,11.4,2.4,0.4,0.9,0.4,2.2,0.9,27152.615304
8.7,11.4,2.4,0.4,0.9,0.4,2.2,0.2,27457.885969000003
6.8,9.2,1.0,0.9,0.7,0.5,1.6,2.2,25882.78147
5.7,9.2,1.0,0.9,0.7,0.5,1.6,2.2,26370.298343000002
6.8,8.4,1.0,0.9,0.7,0.5,1.6,2.2,25581.282219
6.8,9.2,1.3,0.9,0.7,0.5,1.6,2.2,26111.276264
6.8,9.2,1.0,3.1,0.7,0.5,1.6,2.2,26607.119329
6.8,9.2,1.0,0.9,0.4,0.5,1.6,2.2,26395.396151999998
6.8,9.2,1.0,0.9,0.7,0.9,1.6,2.2,25872.631852
6.8,9.2,1.0,0.9,0.7,0.5,5.1,2.2,26190.039309
6.8,9.2,1.0,0.9,0.7,0.5,1.6,1.4,26355.210538
6.8,8.4,1.3,3.1,0.4,0.9,5.1,1.4,26143.115615000002
5.7,9.2,1.3,3.1,0.4,0.9,5.1,1.4,25710.871088
5.7,8.4,1.0,3.1,0.4,0.9,5.1,1.4,25666.47481
5.7,8.4,1.3,0.9,0.4,0.9,5.1,1.4,26130.801478999998
5.7,8.4,1.3,3.1,0.7,0.9,5.1,1.4,25665.798804
5.7,8.4,1.3,3.1,0.4,0.5,5.1,1.4,25794.215897000002
5.7,8.4,1.3,3.1,0.4,0.9,1.6,1.4,25665.208169999998
5.7,8.4,1.3,3.1,0.4,0.9,5.1,2.2,26160.690616
5.7,8.4,1.3,3.1,0.4,0.9,5.1,1.4,25853.656519999997
6.1,7.0,0.7,0.3,0.6,0.1,5.3,1.2,26063.759953
9.4,7.0,0.7,0.3,0.6,0.1,5.3,1.2,26975.929357
6.1,9.2,0.7,0.3,0.6,0.1,5.3,1.2,25649.646052999997
6.1,7.0,2.1,0.3,0.6,0.1,5.3,1.2,26371.664145
6.1,7.0,0.7,3.8,0.6,0.1,5.3,1.2,26251.255617000003
6.1,7.0,0.7,0.3,0.8,0.1,5.3,1.2,23829.563681
6.1,7.0,0.7,0.3,0.6,0.5,5.3,1.2,22478.981514
6.1,7.0,0.7,0.3,0.6,0.1,5.8,1.2,25908.76835
6.1,7.0,0.7,0.3,0.6,0.1,5.3,1.7,25912.914849
6.1,9.2,2.1,3.8,0.8,0.5,5.8,1.7,25720.006214
9.4,7.0,2.1,3.8,0.8,0.5,5.8,1.7,27387.827499
9.4,9.2,0.7,3.8,0.8,0.5,5.8,1.7,21572.277441
9.4,9.2,2.1,0.3,0.8,0.5,5.8,1.7,26714.285617
9.4,9.2,2.1,3.8,0.6,0.5,5.8,1.7,26825.069476999997
9.4,9.2,2.1,3.8,0.8,0.1,5.8,1.7,27363.488482
9.4,9.2,2.1,3.8,0.8,0.5,5.3,1.7,27280.996364
9.4,9.2,2.1,3.8,0.8,0.5,5.8,1.2,26843.870171000002
9.4,9.2,2.1,3.8,0.8,0.5,5.8,1.7,26900.308981000002
9.1,10.0,1.8,2.9,0.1,0.6,2.4,2.5,21095.55076
6.4,10.0,1.8,2.9,0.1,0.6,2.4,2.5,25786.977889
9.1,6.2,1.8,2.9,0.1,0.6,2.4,2.5,26865.077477
9.1,10.0,1.0,2.9,0.1,0.6,2.4,2.5,27726.56047
9.1,10.0,1.8,1.1,0.1,0.6,2.4,2.5,27349.641354
9.1,10.0,1.8,2.9,0.3,0.6,2.4,2.5,27380.207641
9.1,10.0,1.8,2.9,0.1,0.0,2.4,2.5,26890.578322
9.1,10.0,1.8,2.9,0.1,0.6,2.9,2.5,26715.146723
9.1,10.0,1.8,2.9,0.1,0.6,2.4,0.5,26852.736703
9.1,6.2,1.0,1.1,0.3,0.0,2.9,0.5,23031.201613
6.4,10.0,1.0,1.1,0.3,0.0,2.9,0.5,19938.250701
6.4,6.2,1.8,1.1,0.3,0.0,2.9,0.5,25221.438507
6.4,6.2,1.0,2.9,0.3,0.0,2.9,0.5,25838.333551000003
6.4,6.2,1.0,1.1,0.1,0.0,2.9,0.5,25804.314685999998
6.4,6.2,1.0,1.1,0.3,0.6,2.9,0.5,18569.521626
6.4,6.2,1.0,1.1,0.3,0.0,2.4,0.5,26594.455008999998
6.4,6.2,1.0,1.1,0.3,0.0,2.9,2.5,26046.66634
6.4,6.2,1.0,1.1,0.3,0.0,2.9,0.5,20511.914972
7.6,8.5,1.3,1.6,0.3,0.8,3.9,1.9,26670.016223
4.9,8.5,1.3,1.6,0.3,0.8,3.9,1.9,25466.018169
7.6,7.7,1.3,1.6,0.3,0.8,3.9,1.9,26105.831816
7.6,8.5,0.5,1.6,0.3,0.8,3.9,1.9,26110.894711
7.6,8.5,1.3,2.4,0.3,0.8,3.9,1.9,26179.309127
7.6,8.5,1.3,1.6,0.5,0.8,3.9,1.9,26507.394962000002
7.6,8.5,1.3,1.6,0.3,0.8,3.9,1.9,25741.890057000004
7.6,8.5,1.3,1.6,0.3,0.8,1.4,1.9,26202.136843
7.6,8.5,1.3,1.6,0.3,0.8,3.9,2.4,25663.164301
7.6,7.7,0.5,2.4,0.5,0.8,1.4,2.4,26133.913336999998
4.9,8.5,0.5,2.4,0.5,0.8,1.4,2.4,25700.841278
4.9,7.7,1.3,2.4,0.5,0.8,1.4,2.4,25387.736677
4.9,7.7,0.5,1.6,0.5,0.8,1.4,2.4,25719.564444000003
4.9,7.7,0.5,2.4,0.3,0.8,1.4,2.4,25751.145481
4.9,7.7,0.5,2.4,0.5,0.8,1.4,2.4,25631.475853
4.9,7.7,0.5,2.4,0.5,0.8,3.9,2.4,24961.342499
4.9,7.7,0.5,2.4,0.5,0.8,1.4,1.9,25425.773477
4.9,7.7,0.5,2.4,0.5,0.8,1.4,2.4,25286.624213000003
4.6,11.5,2.4,4.3,0.8,0.3,0.9,0.6,26092.408284
7.9,11.5,2.4,4.3,0.8,0.3,0.9,0.6,26732.184874
4.6,10.7,2.4,4.3,0.8,0.3,0.9,0.6,25585.60364
4.6,11.5,1.6,4.3,0.8,0.3,0.9,0.6,23962.515453
4.6,11.5,2.4,5.1,0.8,0.3,0.9,0.6,26060.455846
4.6,11.5,2.4,4.3,0.0,0.3,0.9,0.6,17618.091406
4.6,11.5,2.4,4.3,0.8,0.3,0.9,0.6,26030.646214
4.6,11.5,2.4,4.3,0.8,0.3,4.4,0.6,25853.909974000002
4.6,11.5,2.4,4.3,0.8,0.3,0.9,1.1,26120.926242
4.6,10.7,1.6,5.1,0.0,0.3,4.4,1.1,17860.042922
7.9,11.5,1.6,5.1,0.0,0.3,4.4,1.1,17899.346408999998
7.9,10.7,2.4,5.1,0.0,0.3,4.4,1.1,26511.958407
7.9,10.7,1.6,4.3,0.0,0.3,4.4,1.1,25885.39432
7.9,10.7,1.6,5.1,0.8,0.3,4.4,1.1,26616.860103
7.9,10.7,1.6,5.1,0.0,0.3,4.4,1.1,26579.684513
7.9,10.7,1.6,5.1,0.0,0.3,0.9,1.1,26770.021216
7.9,10.7,1.6,5.1,0.0,0.3,4.4,0.6,17039.146193
7.9,10.7,1.6,5.1,0.0,0.3,4.4,1.1,25289.121011
